站点名称,河流,监测时间,高锰酸盐指数,氨氮,总磷,浊度,溶解氧,pH,生物毒性,水质类别,考核水质类别,不达标因子,crawling_time
都江堰水文站,岷江,2020-09-16 00,0.50,0.064,0.013,21.1,7.79,8.06,--,I,Ⅲ,-,2020-09-16 03:05:02
都江堰水文站,岷江,2020-09-16 04,0.50,0.064,0.013,16.8,7.84,8.10,--,I,Ⅲ,-,2020-09-16 07:05:02
都江堰水文站,岷江,2020-09-16 08,NA,0.068,0.014,19.0,8.23,8.15,--,I,Ⅲ,-,2020-09-16 11:05:02
都江堰水文站,岷江,2020-09-16 12,0.50,0.061,0.013,16.0,9.90,8.34,--,I,Ⅲ,-,2020-09-16 15:05:02
都江堰水文站,岷江,2020-09-16 16,NA,0.070,0.012,18.1,9.24,8.33,--,I,Ⅲ,-,2020-09-16 19:05:03
都江堰水文站,岷江,2020-09-16 20,NA,0.070,0.010,23.8,8.31,8.17,--,I,Ⅲ,-,2020-09-16 23:05:02
都江堰水文站,岷江,2020-09-17 00,NA,0.063,0.010,25.4,8.46,8.16,--,I,Ⅲ,-,2020-09-17 03:05:02
都江堰水文站,岷江,2020-09-17 04,NA,0.061,NA,28.7,8.66,8.16,--,I,Ⅲ,-,2020-09-17 07:05:03
都江堰水文站,岷江,2020-09-17 08,0.60,0.066,NA,36.2,8.84,8.19,--,I,Ⅲ,-,2020-09-17 11:05:02
都江堰水文站,岷江,2020-09-17 12,NA,0.071,0.012,28.8,9.85,8.37,--,I,Ⅲ,-,2020-09-17 15:05:02
都江堰水文站,岷江,2020-09-17 16,0.70,0.044,NA,25.6,9.73,8.30,--,I,Ⅲ,-,2020-09-17 19:05:02
都江堰水文站,岷江,2020-09-17 20,NA,0.036,NA,29.3,8.62,8.08,--,I,Ⅲ,-,2020-09-17 23:05:02
都江堰水文站,岷江,2020-09-18 00,0.50,0.033,NA,25.3,8.38,8.06,--,I,Ⅲ,-,2020-09-18 03:05:02
都江堰水文站,岷江,2020-09-18 04,NA,0.033,NA,20.9,8.03,8.05,--,I,Ⅲ,-,2020-09-18 07:05:02
都江堰水文站,岷江,2020-09-18 08,0.50,0.033,NA,20.1,9.03,8.17,--,I,Ⅲ,-,2020-09-18 11:05:02
都江堰水文站,岷江,2020-09-18 12,NA,0.031,NA,24.2,9.84,8.35,--,I,Ⅲ,-,2020-09-18 15:05:03
都江堰水文站,岷江,2020-09-18 16,NA,0.031,NA,21.3,10.01,8.35,--,I,Ⅲ,-,2020-09-18 19:05:02
都江堰水文站,岷江,2020-09-18 20,NA,0.031,NA,33.5,8.82,8.12,--,I,Ⅲ,-,2020-09-18 23:05:02
都江堰水文站,岷江,2020-09-19 00,NA,0.036,NA,30.3,8.71,8.10,--,I,Ⅲ,-,2020-09-19 03:05:03
都江堰水文站,岷江,2020-09-19 04,0.50,0.031,NA,26.0,8.17,8.01,--,I,Ⅲ,-,2020-09-19 07:05:03
都江堰水文站,岷江,2020-09-19 08,0.70,0.035,NA,23.4,8.38,8.11,--,I,Ⅲ,-,2020-09-19 11:05:01
都江堰水文站,岷江,2020-09-19 12,NA,0.033,NA,22.5,10.28,8.34,--,I,Ⅲ,-,2020-09-19 15:05:02
都江堰水文站,岷江,2020-09-19 16,0.50,0.030,NA,24.2,9.87,8.32,--,I,Ⅲ,-,2020-09-19 19:05:02
都江堰水文站,岷江,2020-09-19 20,0.50,0.035,NA,34.2,8.53,8.10,--,I,Ⅲ,-,2020-09-19 23:05:02
都江堰水文站,岷江,2020-09-20 00,NA,0.033,NA,32.8,8.53,8.06,--,I,Ⅲ,-,2020-09-20 03:05:02
都江堰水文站,岷江,2020-09-20 04,0.50,0.040,NA,23.8,7.91,8.01,--,I,Ⅲ,-,2020-09-20 07:05:03
都江堰水文站,岷江,2020-09-20 08,0.90,0.035,NA,24.5,8.21,8.07,--,I,Ⅲ,-,2020-09-20 11:05:01
都江堰水文站,岷江,2020-09-20 12,0.50,0.032,NA,39.5,8.92,8.16,--,I,Ⅲ,-,2020-09-20 15:05:02
都江堰水文站,岷江,2020-09-20 16,0.60,0.031,NA,32.5,8.88,8.15,--,I,Ⅲ,-,2020-09-20 19:05:02
都江堰水文站,岷江,2020-09-20 20,NA,0.031,NA,33.9,8.74,8.11,--,I,Ⅲ,-,2020-09-20 23:05:02
都江堰水文站,岷江,2020-09-21 00,0.60,0.031,NA,31.1,8.50,8.07,--,I,Ⅲ,-,2020-09-21 03:05:02
都江堰水文站,岷江,2020-09-21 04,NA,0.034,NA,31.6,8.54,8.08,--,I,Ⅲ,-,2020-09-21 07:05:02
都江堰水文站,岷江,2020-09-21 08,0.60,0.034,NA,36.3,8.62,8.10,--,I,Ⅲ,-,2020-09-21 11:05:01
都江堰水文站,岷江,2020-09-21 12,0.50,0.031,NA,30.5,9.27,8.24,--,I,Ⅲ,-,2020-09-21 15:05:02
都江堰水文站,岷江,2020-09-21 16,NA,0.031,NA,37.5,8.94,8.16,--,I,Ⅲ,-,2020-09-21 19:05:03
都江堰水文站,岷江,2020-09-21 20,0.70,0.032,NA,33.1,8.69,8.11,--,I,Ⅲ,-,2020-09-21 23:05:03
都江堰水文站,岷江,2020-09-22 00,0.50,0.032,NA,32.1,8.66,8.09,--,I,Ⅲ,-,2020-09-22 03:05:02
都江堰水文站,岷江,2020-09-22 04,0.50,0.032,NA,35.2,8.66,8.10,--,I,Ⅲ,-,2020-09-22 07:05:02
都江堰水文站,岷江,2020-09-22 08,0.70,0.034,NA,33.1,8.77,8.12,--,I,Ⅲ,-,2020-09-22 11:05:02
都江堰水文站,岷江,2020-09-22 12,0.60,0.033,NA,31.5,9.10,8.20,--,I,Ⅲ,-,2020-09-22 15:05:02
都江堰水文站,岷江,2020-09-22 16,0.50,0.031,NA,33.8,8.80,8.17,--,I,Ⅲ,-,2020-09-22 19:05:03
都江堰水文站,岷江,2020-09-22 20,0.50,0.031,NA,36.6,8.63,8.10,--,I,Ⅲ,-,2020-09-22 23:05:03
都江堰水文站,岷江,2020-09-23 00,0.50,0.032,NA,32.2,8.61,8.09,--,I,Ⅲ,-,2020-09-23 03:05:01
都江堰水文站,岷江,2020-09-23 04,NA,0.034,NA,27.4,8.40,8.07,--,I,Ⅲ,-,2020-09-23 07:05:02
都江堰水文站,岷江,2020-09-23 08,0.60,0.035,NA,28.8,8.79,8.14,--,I,Ⅲ,-,2020-09-23 11:05:02
都江堰水文站,岷江,2020-09-23 12,0.60,0.033,NA,28.4,9.07,8.21,--,I,Ⅲ,-,2020-09-23 15:05:02
都江堰水文站,岷江,2020-09-23 16,NA,0.031,NA,29.4,9.02,8.21,--,I,Ⅲ,-,2020-09-23 19:05:02
都江堰水文站,岷江,2020-09-23 20,NA,0.032,NA,31.1,8.54,8.10,--,I,Ⅲ,-,2020-09-23 23:05:01
都江堰水文站,岷江,2020-09-24 00,0.60,0.035,NA,27.5,8.52,8.09,--,I,Ⅲ,-,2020-09-24 03:05:02
都江堰水文站,岷江,2020-09-24 04,NA,0.035,NA,26.5,8.31,8.04,--,I,Ⅲ,-,2020-09-24 07:05:02
都江堰水文站,岷江,2020-09-24 08,NA,0.034,NA,28.7,8.53,8.08,--,I,Ⅲ,-,2020-09-24 11:05:03
都江堰水文站,岷江,2020-09-24 12,0.50,0.058,0.021,31.3,9.33,8.56,--,II,Ⅲ,-,2020-09-24 15:05:01
都江堰水文站,岷江,2020-09-24 16,0.70,0.040,0.014,26.0,9.23,8.47,--,I,Ⅲ,-,2020-09-24 19:05:02
都江堰水文站,岷江,2020-09-24 20,0.70,0.043,0.015,28.2,9.07,8.41,--,I,Ⅲ,-,2020-09-24 23:05:01
都江堰水文站,岷江,2020-09-25 00,1.20,0.069,0.032,33.6,8.97,8.40,--,II,Ⅲ,-,2020-09-25 03:05:02
都江堰水文站,岷江,2020-09-25 04,1.10,0.041,0.016,33.7,8.87,8.37,--,I,Ⅲ,-,2020-09-25 07:05:03
都江堰水文站,岷江,2020-09-25 08,0.80,0.036,0.013,30.8,9.03,8.39,--,I,Ⅲ,-,2020-09-25 11:05:02
都江堰水文站,岷江,2020-09-25 12,0.60,0.037,0.011,26.0,9.34,8.47,--,I,Ⅲ,-,2020-09-25 15:05:02
都江堰水文站,岷江,2020-09-25 16,NA,0.035,NA,27.3,9.19,8.45,--,I,Ⅲ,-,2020-09-25 19:05:02
都江堰水文站,岷江,2020-09-25 20,NA,0.038,0.013,30.3,8.87,8.38,--,I,Ⅲ,-,2020-09-25 23:05:01
都江堰水文站,岷江,2020-09-26 00,0.60,0.034,0.012,151.3,8.88,8.37,--,I,Ⅲ,-,2020-09-26 03:05:02
都江堰水文站,岷江,2020-09-26 04,0.50,0.037,0.012,93.6,8.76,8.36,--,I,Ⅲ,-,2020-09-26 07:05:03
都江堰水文站,岷江,2020-09-26 08,0.50,0.036,0.011,57.4,8.85,8.37,--,I,Ⅲ,-,2020-09-26 11:05:02
都江堰水文站,岷江,2020-09-26 12,0.70,0.037,0.010,47.0,9.13,8.44,--,I,Ⅲ,-,2020-09-26 15:05:02
都江堰水文站,岷江,2020-09-26 16,0.90,0.036,0.010,76.1,9.62,8.41,--,I,Ⅲ,-,2020-09-26 19:05:02
都江堰水文站,岷江,2020-09-26 20,0.50,0.036,NA,37.0,9.46,8.39,--,I,Ⅲ,-,2020-09-26 23:05:01
都江堰水文站,岷江,2020-09-27 00,0.50,0.035,NA,53.9,9.56,8.38,--,I,Ⅲ,-,2020-09-27 03:05:02
都江堰水文站,岷江,2020-09-27 04,0.50,0.034,NA,53.3,9.46,8.38,--,I,Ⅲ,-,2020-09-27 07:05:03
都江堰水文站,岷江,2020-09-27 08,0.80,0.037,NA,70.4,9.50,8.39,--,I,Ⅲ,-,2020-09-27 11:05:02
都江堰水文站,岷江,2020-09-27 12,0.70,0.035,NA,52.2,9.56,8.43,--,I,Ⅲ,-,2020-09-27 15:05:02
都江堰水文站,岷江,2020-09-27 16,0.70,0.034,NA,48.8,9.46,8.40,--,I,Ⅲ,-,2020-09-27 19:05:03
都江堰水文站,岷江,2020-09-27 20,0.60,0.036,NA,45.9,9.36,8.39,--,I,Ⅲ,-,2020-09-27 23:05:01
都江堰水文站,岷江,2020-09-28 00,0.70,0.041,0.013,44.7,9.28,8.37,--,I,Ⅲ,-,2020-09-28 03:05:01
都江堰水文站,岷江,2020-09-28 04,0.80,0.038,0.010,45.3,9.31,8.38,--,I,Ⅲ,-,2020-09-28 07:05:02
都江堰水文站,岷江,2020-09-28 08,1.00,0.038,0.012,47.9,9.32,8.37,--,I,Ⅲ,-,2020-09-28 11:05:02
都江堰水文站,岷江,2020-09-28 12,0.70,0.036,NA,47.5,9.42,8.40,--,I,Ⅲ,-,2020-09-28 15:05:02
都江堰水文站,岷江,2020-09-28 16,0.50,0.037,0.010,58.9,9.30,8.40,--,I,Ⅲ,-,2020-09-28 19:05:03
都江堰水文站,岷江,2020-09-28 20,0.70,0.036,NA,54.0,9.36,8.38,--,I,Ⅲ,-,2020-09-28 23:05:02
都江堰水文站,岷江,2020-09-29 00,0.70,0.037,NA,47.1,9.31,8.37,--,I,Ⅲ,-,2020-09-29 03:05:02
都江堰水文站,岷江,2020-09-29 04,0.70,0.037,NA,57.5,9.35,8.37,--,I,Ⅲ,-,2020-09-29 07:05:02
都江堰水文站,岷江,2020-09-29 08,0.90,0.038,NA,46.6,9.42,8.40,--,I,Ⅲ,-,2020-09-29 11:05:03
都江堰水文站,岷江,2020-09-29 12,0.50,0.035,NA,47.0,9.53,8.45,--,I,Ⅲ,-,2020-09-29 15:05:02
都江堰水文站,岷江,2020-09-29 16,0.70,0.036,NA,48.1,9.33,8.44,--,I,Ⅲ,-,2020-09-29 19:05:03
都江堰水文站,岷江,2020-09-29 20,0.70,0.036,NA,51.2,9.23,8.38,--,I,Ⅲ,-,2020-09-29 23:05:02
都江堰水文站,岷江,2020-09-30 00,0.70,0.037,NA,52.1,9.26,8.38,--,I,Ⅲ,-,2020-09-30 03:05:02
都江堰水文站,岷江,2020-09-30 04,0.70,0.036,NA,47.1,9.34,8.38,--,I,Ⅲ,-,2020-09-30 07:05:02
都江堰水文站,岷江,2020-09-30 08,0.80,0.036,NA,49.9,9.41,8.38,--,I,Ⅲ,-,2020-09-30 11:05:02
都江堰水文站,岷江,2020-09-30 12,0.80,0.035,NA,54.7,9.55,8.44,--,I,Ⅲ,-,2020-09-30 15:05:02
都江堰水文站,岷江,2020-09-30 16,0.80,0.036,NA,48.2,9.44,8.42,--,I,Ⅲ,-,2020-09-30 19:05:03
都江堰水文站,岷江,2020-09-30 20,0.80,0.037,NA,56.7,9.38,8.39,--,I,Ⅲ,-,2020-09-30 23:05:02
都江堰水文站,岷江,2020-10-01 00,0.80,0.038,NA,50.5,9.37,8.38,--,I,Ⅲ,-,2020-10-01 03:05:02
都江堰水文站,岷江,2020-10-01 04,0.70,0.037,NA,46.8,9.34,8.38,--,I,Ⅲ,-,2020-10-01 07:05:02
都江堰水文站,岷江,2020-10-01 08,0.90,0.038,NA,53.4,9.39,8.39,--,I,Ⅲ,-,2020-10-01 11:05:02
都江堰水文站,岷江,2020-10-01 12,0.70,0.038,0.010,44.4,9.52,8.44,--,I,Ⅲ,-,2020-10-01 15:05:03
都江堰水文站,岷江,2020-10-01 16,NA,NA,NA,0.0,NA,NA,--,,Ⅲ,-,2020-10-01 19:05:03
都江堰水文站,岷江,2020-10-01 20,0.90,0.052,NA,32.4,7.86,8.25,--,I,Ⅲ,-,2020-10-01 23:05:02
都江堰水文站,岷江,2020-10-02 00,0.80,0.038,0.010,50.0,9.45,8.37,--,I,Ⅲ,-,2020-10-02 03:05:03
都江堰水文站,岷江,2020-10-02 04,0.70,0.038,NA,48.6,9.44,8.36,--,I,Ⅲ,-,2020-10-02 07:05:02
都江堰水文站,岷江,2020-10-02 08,0.90,0.037,NA,50.7,9.34,8.36,--,I,Ⅲ,-,2020-10-02 11:05:02
都江堰水文站,岷江,2020-10-02 12,0.70,0.037,NA,50.2,9.41,8.39,--,I,Ⅲ,-,2020-10-02 15:05:02
都江堰水文站,岷江,2020-10-02 16,0.70,0.037,NA,43.3,9.40,8.39,--,I,Ⅲ,-,2020-10-02 19:05:02
都江堰水文站,岷江,2020-10-02 20,0.70,0.037,NA,46.4,9.35,8.37,--,I,Ⅲ,-,2020-10-02 23:05:02
都江堰水文站,岷江,2020-10-03 00,0.70,0.037,NA,44.1,9.37,8.38,--,I,Ⅲ,-,2020-10-03 03:05:02
都江堰水文站,岷江,2020-10-03 04,0.60,0.037,NA,43.7,9.41,8.37,--,I,Ⅲ,-,2020-10-03 07:05:02
都江堰水文站,岷江,2020-10-03 08,0.90,0.037,NA,53.1,9.38,8.37,--,I,Ⅲ,-,2020-10-03 11:05:01
都江堰水文站,岷江,2020-10-03 12,0.80,0.036,NA,64.3,9.67,8.39,--,I,Ⅲ,-,2020-10-03 15:05:02
都江堰水文站,岷江,2020-10-03 16,0.80,0.036,NA,52.1,9.49,8.39,--,I,Ⅲ,-,2020-10-03 19:05:02
都江堰水文站,岷江,2020-10-03 20,0.60,0.037,NA,50.7,9.43,8.39,--,I,Ⅲ,-,2020-10-03 23:05:02
都江堰水文站,岷江,2020-10-04 00,0.70,0.037,NA,50.6,9.75,8.39,--,I,Ⅲ,-,2020-10-04 03:05:02
都江堰水文站,岷江,2020-10-04 04,0.90,0.037,NA,62.5,9.77,8.39,--,I,Ⅲ,-,2020-10-04 07:05:03
都江堰水文站,岷江,2020-10-04 08,0.60,0.038,NA,59.6,9.88,8.39,--,I,Ⅲ,-,2020-10-04 11:05:02
都江堰水文站,岷江,2020-10-04 12,1.20,0.053,NA,76.3,10.49,8.39,--,I,Ⅲ,-,2020-10-04 15:05:02
都江堰水文站,岷江,2020-10-04 16,0.80,0.043,NA,95.6,10.12,8.24,--,I,Ⅲ,-,2020-10-04 19:05:02
都江堰水文站,岷江,2020-10-04 20,1.00,0.040,NA,88.3,10.26,8.24,--,I,Ⅲ,-,2020-10-04 23:05:02
都江堰水文站,岷江,2020-10-05 00,1.00,0.040,NA,87.3,10.29,8.25,--,I,Ⅲ,-,2020-10-05 03:05:02
都江堰水文站,岷江,2020-10-05 04,0.70,0.038,NA,97.6,10.23,8.24,--,I,Ⅲ,-,2020-10-05 07:05:02
都江堰水文站,岷江,2020-10-05 08,1.30,0.043,0.010,157.5,10.36,8.24,--,I,Ⅲ,-,2020-10-05 11:05:02
都江堰水文站,岷江,2020-10-05 12,1.10,0.041,NA,126.6,10.52,8.24,--,I,Ⅲ,-,2020-10-05 15:05:02
都江堰水文站,岷江,2020-10-05 16,1.20,0.039,NA,125.8,10.23,8.25,--,I,Ⅲ,-,2020-10-05 19:05:02
都江堰水文站,岷江,2020-10-05 20,1.20,0.039,NA,152.7,10.21,8.25,--,I,Ⅲ,-,2020-10-05 23:05:01
都江堰水文站,岷江,2020-10-06 00,1.10,0.042,NA,146.3,10.25,8.25,--,I,Ⅲ,-,2020-10-06 03:05:02
都江堰水文站,岷江,2020-10-06 04,1.20,0.039,NA,157.0,10.17,8.25,--,I,Ⅲ,-,2020-10-06 07:05:02
都江堰水文站,岷江,2020-10-06 08,1.30,0.043,NA,123.7,10.17,8.26,--,I,Ⅲ,-,2020-10-06 11:05:02
都江堰水文站,岷江,2020-10-06 12,1.10,0.039,NA,120.6,10.13,8.25,--,I,Ⅲ,-,2020-10-06 15:05:02
都江堰水文站,岷江,2020-10-06 16,1.10,0.040,NA,152.4,10.11,8.26,--,I,Ⅲ,-,2020-10-06 19:05:03
都江堰水文站,岷江,2020-10-06 20,1.20,0.040,NA,119.4,10.13,8.25,--,I,Ⅲ,-,2020-10-06 23:05:02
都江堰水文站,岷江,2020-10-07 00,1.00,0.039,NA,166.2,10.27,8.25,--,I,Ⅲ,-,2020-10-07 03:05:03
都江堰水文站,岷江,2020-10-07 04,1.10,0.039,NA,132.6,10.31,8.24,--,I,Ⅲ,-,2020-10-07 07:05:02
都江堰水文站,岷江,2020-10-07 08,1.30,0.043,NA,128.0,10.26,8.25,--,I,Ⅲ,-,2020-10-07 11:05:03
都江堰水文站,岷江,2020-10-07 12,1.20,0.041,NA,115.8,10.25,8.26,--,I,Ⅲ,-,2020-10-07 15:05:02
都江堰水文站,岷江,2020-10-07 16,0.80,0.042,NA,136.0,10.13,8.26,--,I,Ⅲ,-,2020-10-07 19:05:03
都江堰水文站,岷江,2020-10-07 20,1.10,0.042,NA,125.3,10.23,8.26,--,I,Ⅲ,-,2020-10-07 23:05:02
都江堰水文站,岷江,2020-10-08 00,1.10,0.040,NA,120.2,10.23,8.25,--,I,Ⅲ,-,2020-10-08 03:05:02
都江堰水文站,岷江,2020-10-08 04,1.00,0.040,NA,116.4,10.25,8.25,--,I,Ⅲ,-,2020-10-08 07:05:02
都江堰水文站,岷江,2020-10-08 08,1.20,0.042,NA,107.6,10.28,8.26,--,I,Ⅲ,-,2020-10-08 11:05:02
都江堰水文站,岷江,2020-10-08 12,1.10,0.042,NA,101.9,10.28,8.26,--,I,Ⅲ,-,2020-10-08 15:05:02
都江堰水文站,岷江,2020-10-08 16,0.80,0.042,NA,107.1,10.21,8.26,--,I,Ⅲ,-,2020-10-08 19:05:02
都江堰水文站,岷江,2020-10-08 20,1.00,0.042,0.010,120.2,10.25,8.26,--,I,Ⅲ,-,2020-10-08 23:05:02
都江堰水文站,岷江,2020-10-09 00,0.90,0.040,NA,97.9,10.31,8.25,--,I,Ⅲ,-,2020-10-09 03:05:01
都江堰水文站,岷江,2020-10-09 04,1.00,0.039,NA,91.1,10.30,8.25,--,I,Ⅲ,-,2020-10-09 07:05:02
都江堰水文站,岷江,2020-10-09 08,1.10,0.042,NA,83.3,10.29,8.25,--,I,Ⅲ,-,2020-10-09 11:05:02
都江堰水文站,岷江,2020-10-09 12,0.90,0.040,NA,83.0,10.24,8.25,--,I,Ⅲ,-,2020-10-09 15:05:02
都江堰水文站,岷江,2020-10-09 16,1.00,0.043,NA,88.4,10.19,8.26,--,I,Ⅲ,-,2020-10-09 19:05:02
都江堰水文站,岷江,2020-10-09 20,0.90,0.042,NA,73.1,10.13,8.24,--,I,Ⅲ,-,2020-10-09 23:05:02
都江堰水文站,岷江,2020-10-10 00,1.10,0.040,NA,85.0,10.05,8.24,--,I,Ⅲ,-,2020-10-10 03:05:01
都江堰水文站,岷江,2020-10-10 04,0.90,0.042,NA,74.7,10.05,8.24,--,I,Ⅲ,-,2020-10-10 07:05:03
都江堰水文站,岷江,2020-10-10 08,1.10,0.042,NA,81.6,10.13,8.24,--,I,Ⅲ,-,2020-10-10 11:05:01
都江堰水文站,岷江,2020-10-10 12,1.10,0.042,NA,68.7,10.12,8.25,--,I,Ⅲ,-,2020-10-10 15:05:02
都江堰水文站,岷江,2020-10-10 16,0.90,0.042,NA,75.5,10.08,8.25,--,I,Ⅲ,-,2020-10-10 19:05:02
都江堰水文站,岷江,2020-10-10 20,0.70,0.040,NA,72.0,10.05,8.24,--,I,Ⅲ,-,2020-10-10 23:05:03
都江堰水文站,岷江,2020-10-11 00,0.60,0.040,NA,62.2,10.10,8.24,--,I,Ⅲ,-,2020-10-11 03:05:02
都江堰水文站,岷江,2020-10-11 04,0.90,0.042,NA,69.9,10.16,8.24,--,I,Ⅲ,-,2020-10-11 07:05:03
都江堰水文站,岷江,2020-10-11 08,1.10,0.044,NA,68.0,10.15,8.25,--,I,Ⅲ,-,2020-10-11 11:05:02
都江堰水文站,岷江,2020-10-11 12,0.80,0.041,NA,64.0,10.15,8.26,--,I,Ⅲ,-,2020-10-11 15:05:02
都江堰水文站,岷江,2020-10-11 16,0.70,0.042,NA,66.1,10.04,8.26,--,I,Ⅲ,-,2020-10-11 19:05:02
都江堰水文站,岷江,2020-10-11 20,0.70,0.040,NA,61.0,10.10,8.25,--,I,Ⅲ,-,2020-10-11 23:05:03
都江堰水文站,岷江,2020-10-12 00,0.80,0.041,NA,58.4,10.18,8.25,--,I,Ⅲ,-,2020-10-12 03:05:02
都江堰水文站,岷江,2020-10-12 04,0.70,0.042,NA,68.1,10.25,8.25,--,I,Ⅲ,-,2020-10-12 07:05:02
都江堰水文站,岷江,2020-10-12 08,1.00,0.044,NA,65.4,10.15,8.25,--,I,Ⅲ,-,2020-10-12 11:05:02
都江堰水文站,岷江,2020-10-12 12,0.80,0.043,NA,52.4,9.49,8.23,--,I,Ⅲ,-,2020-10-12 15:05:03
都江堰水文站,岷江,2020-10-12 16,0.80,0.044,NA,51.2,9.56,8.26,--,I,Ⅲ,-,2020-10-12 19:05:02
都江堰水文站,岷江,2020-10-12 20,0.80,0.048,NA,54.8,9.50,8.21,--,I,Ⅲ,-,2020-10-12 23:05:03
都江堰水文站,岷江,2020-10-13 00,0.70,0.051,NA,52.5,9.51,8.18,--,I,Ⅲ,-,2020-10-13 03:05:02
都江堰水文站,岷江,2020-10-13 04,0.80,0.050,0.012,44.4,9.24,8.21,--,I,Ⅲ,-,2020-10-13 07:05:02
都江堰水文站,岷江,2020-10-13 08,1.00,0.048,0.012,45.9,9.34,8.22,--,I,Ⅲ,-,2020-10-13 11:05:02
都江堰水文站,岷江,2020-10-13 12,0.80,0.043,NA,57.3,9.49,8.25,--,I,Ⅲ,-,2020-10-13 15:05:02
都江堰水文站,岷江,2020-10-13 16,0.70,0.045,NA,47.0,9.53,8.24,--,I,Ⅲ,-,2020-10-13 19:05:02
都江堰水文站,岷江,2020-10-13 20,0.70,0.047,NA,50.6,9.61,8.22,--,I,Ⅲ,-,2020-10-13 23:05:02
都江堰水文站,岷江,2020-10-14 00,0.80,0.046,NA,47.6,9.60,8.24,--,I,Ⅲ,-,2020-10-14 03:05:01
都江堰水文站,岷江,2020-10-14 04,0.70,0.045,0.010,42.6,9.44,8.22,--,I,Ⅲ,-,2020-10-14 07:05:02
都江堰水文站,岷江,2020-10-14 08,0.70,0.047,0.011,43.0,9.53,8.22,--,I,Ⅲ,-,2020-10-14 11:05:02
都江堰水文站,岷江,2020-10-14 12,0.60,0.084,0.030,46.6,9.77,8.28,--,II,Ⅲ,-,2020-10-14 15:05:02
都江堰水文站,岷江,2020-10-14 16,0.90,0.046,0.012,45.5,9.75,8.31,--,I,Ⅲ,-,2020-10-14 19:05:02
都江堰水文站,岷江,2020-10-14 20,0.60,0.043,NA,45.4,9.60,8.24,--,I,Ⅲ,-,2020-10-14 23:05:02
都江堰水文站,岷江,2020-10-15 00,0.80,0.046,0.010,47.8,9.56,8.24,--,I,Ⅲ,-,2020-10-15 03:05:02
都江堰水文站,岷江,2020-10-15 04,0.70,0.045,0.010,44.5,9.38,8.22,--,I,Ⅲ,-,2020-10-15 07:05:02
都江堰水文站,岷江,2020-10-15 08,1.00,0.046,NA,43.0,9.59,8.24,--,I,Ⅲ,-,2020-10-15 11:05:02
都江堰水文站,岷江,2020-10-15 12,NA,0.045,NA,40.9,9.79,8.31,--,I,Ⅲ,-,2020-10-15 15:05:03
都江堰水文站,岷江,2020-10-15 16,0.70,0.045,NA,44.6,9.71,8.29,--,I,Ⅲ,-,2020-10-15 19:05:02
都江堰水文站,岷江,2020-10-16 08,0.90,0.045,NA,43.0,9.71,8.26,--,I,Ⅲ,-,2020-10-16 11:05:02
都江堰水文站,岷江,2020-10-16 12,NA,0.046,NA,42.0,9.85,8.34,--,I,Ⅲ,-,2020-10-16 15:05:02
都江堰水文站,岷江,2020-10-16 16,0.50,0.042,NA,40.5,9.77,8.32,--,I,Ⅲ,-,2020-10-16 19:05:02
都江堰水文站,岷江,2020-10-17 08,1.20,0.046,NA,38.9,9.73,8.27,--,I,Ⅲ,-,2020-10-17 11:05:03
都江堰水文站,岷江,2020-10-17 12,0.50,0.044,NA,40.3,9.95,8.34,--,I,Ⅲ,-,2020-10-17 15:05:03
都江堰水文站,岷江,2020-10-17 16,0.70,0.046,NA,42.6,9.64,8.29,--,I,Ⅲ,-,2020-10-17 19:05:02
都江堰水文站,岷江,2020-10-18 08,0.80,0.046,NA,39.0,9.73,8.27,--,I,Ⅲ,-,2020-10-18 11:05:03
都江堰水文站,岷江,2020-10-18 12,0.70,0.044,NA,41.7,9.98,8.36,--,I,Ⅲ,-,2020-10-18 15:05:02
都江堰水文站,岷江,2020-10-18 16,0.80,0.043,NA,40.9,9.65,8.27,--,I,Ⅲ,-,2020-10-18 19:05:02
都江堰水文站,岷江,2020-10-19 08,1.00,0.054,0.011,36.4,9.63,8.27,--,I,Ⅲ,-,2020-10-19 11:05:02
都江堰水文站,岷江,2020-10-19 12,0.80,0.050,0.010,40.1,10.00,8.53,--,I,Ⅲ,-,2020-10-19 15:05:02
都江堰水文站,岷江,2020-10-19 16,0.70,0.044,NA,37.4,9.95,8.37,--,I,Ⅲ,-,2020-10-19 19:05:02
都江堰水文站,岷江,2020-10-19 20,0.60,0.041,NA,33.8,9.77,8.29,--,I,Ⅲ,-,2020-10-19 23:05:03
都江堰水文站,岷江,2020-10-20 00,0.80,0.043,NA,34.8,9.73,8.29,--,I,Ⅲ,-,2020-10-20 03:05:02
都江堰水文站,岷江,2020-10-20 04,0.70,0.042,NA,35.5,9.77,8.29,--,I,Ⅲ,-,2020-10-20 07:05:02
都江堰水文站,岷江,2020-10-20 08,0.90,0.045,NA,34.2,9.76,8.29,--,I,Ⅲ,-,2020-10-20 11:05:02
都江堰水文站,岷江,2020-10-20 12,0.70,0.040,NA,42.0,10.10,8.39,--,I,Ⅲ,-,2020-10-20 15:05:03
都江堰水文站,岷江,2020-10-20 16,0.60,0.044,NA,39.3,9.93,8.36,--,I,Ⅲ,-,2020-10-20 19:05:02
都江堰水文站,岷江,2020-10-20 20,0.60,0.041,NA,39.4,9.73,8.30,--,I,Ⅲ,-,2020-10-20 23:05:03
