站点名称,河流,监测时间,高锰酸盐指数,氨氮,总磷,浊度,溶解氧,pH,生物毒性,水质类别,考核水质类别,不达标因子,crawling_time
二江寺,江安河,2020-12-28 12,4.21,0.507,0.106,45.9,8.83,7.99,--,III,Ⅴ,-,2021-01-01 03:05:02
二江寺,江安河,2020-12-28 12,4.21,0.507,0.106,45.9,8.83,7.99,--,III,Ⅴ,-,2021-01-01 07:05:01
二江寺,江安河,2020-12-28 12,4.21,0.507,0.106,45.9,8.83,7.99,--,III,Ⅴ,-,2021-01-01 11:05:01
二江寺,江安河,2020-12-28 12,4.21,0.507,0.106,45.9,8.83,7.99,--,III,Ⅴ,-,2021-01-01 15:05:02
二江寺,江安河,2020-12-28 12,4.21,0.507,0.106,45.9,8.83,7.99,--,III,Ⅴ,-,2021-01-01 19:05:03
二江寺,江安河,2020-12-28 12,4.21,0.507,0.106,45.9,8.83,7.99,--,III,Ⅴ,-,2021-01-01 23:05:02
二江寺,江安河,2020-12-28 12,4.21,0.507,0.106,45.9,8.83,7.99,--,III,Ⅴ,-,2021-01-02 03:05:01
二江寺,江安河,2020-12-28 12,4.21,0.507,0.106,45.9,8.83,7.99,--,III,Ⅴ,-,2021-01-02 07:05:01
二江寺,江安河,2020-12-28 12,4.21,0.507,0.106,45.9,8.83,7.99,--,III,Ⅴ,-,2021-01-02 11:05:01
二江寺,江安河,2020-12-28 12,4.21,0.507,0.106,45.9,8.83,7.99,--,III,Ⅴ,-,2021-01-02 15:05:02
二江寺,江安河,2020-12-28 12,4.21,0.507,0.106,45.9,8.83,7.99,--,III,Ⅴ,-,2021-01-02 19:05:02
二江寺,江安河,2020-12-28 12,4.21,0.507,0.106,45.9,8.83,7.99,--,III,Ⅴ,-,2021-01-02 23:05:02
二江寺,江安河,2020-12-28 12,4.21,0.507,0.106,45.9,8.83,7.99,--,III,Ⅴ,-,2021-01-03 03:05:01
二江寺,江安河,2020-12-28 12,4.21,0.507,0.106,45.9,8.83,7.99,--,III,Ⅴ,-,2021-01-03 07:05:02
二江寺,江安河,2020-12-28 12,4.21,0.507,0.106,45.9,8.83,7.99,--,III,Ⅴ,-,2021-01-03 11:05:02
二江寺,江安河,2020-12-28 12,4.21,0.507,0.106,45.9,8.83,7.99,--,III,Ⅴ,-,2021-01-03 15:05:01
二江寺,江安河,2020-12-28 12,4.21,0.507,0.106,45.9,8.83,7.99,--,III,Ⅴ,-,2021-01-03 19:05:03
二江寺,江安河,2020-12-28 12,4.21,0.507,0.106,45.9,8.83,7.99,--,III,Ⅴ,-,2021-01-03 23:05:02
二江寺,江安河,2020-12-28 12,4.21,0.507,0.106,45.9,8.83,7.99,--,III,Ⅴ,-,2021-01-04 03:05:01
二江寺,江安河,2020-12-28 12,4.21,0.507,0.106,45.9,8.83,7.99,--,III,Ⅴ,-,2021-01-04 07:05:02
二江寺,江安河,2020-12-28 12,4.21,0.507,0.106,45.9,8.83,7.99,--,III,Ⅴ,-,2021-01-04 11:05:01
二江寺,江安河,2020-12-28 12,4.21,0.507,0.106,45.9,8.83,7.99,--,III,Ⅴ,-,2021-01-04 15:05:02
二江寺,江安河,2021-01-04 12,2.05,0.229,0.080,146.6,8.80,8.15,--,II,Ⅴ,-,2021-01-04 19:05:02
二江寺,江安河,2021-01-04 12,2.05,0.229,0.080,146.6,8.80,8.15,--,II,Ⅴ,-,2021-01-04 23:05:02
二江寺,江安河,2021-01-04 12,2.05,0.229,0.080,146.6,8.80,8.15,--,II,Ⅴ,-,2021-01-05 03:05:01
二江寺,江安河,2021-01-04 12,2.05,0.229,0.080,146.6,8.80,8.15,--,II,Ⅴ,-,2021-01-05 07:05:02
二江寺,江安河,2021-01-04 12,2.05,0.229,0.080,146.6,8.80,8.15,--,II,Ⅴ,-,2021-01-05 11:05:02
二江寺,江安河,2021-01-04 12,2.05,0.229,0.080,146.6,8.80,8.15,--,II,Ⅴ,-,2021-01-05 15:05:02
二江寺,江安河,2021-01-04 12,2.05,0.229,0.080,146.6,8.80,8.15,--,II,Ⅴ,-,2021-01-05 19:05:02
二江寺,江安河,2021-01-04 12,2.05,0.229,0.080,146.6,8.80,8.15,--,II,Ⅴ,-,2021-01-05 23:05:02
二江寺,江安河,2021-01-04 12,2.05,0.229,0.080,146.6,8.80,8.15,--,II,Ⅴ,-,2021-01-06 03:05:02
二江寺,江安河,2021-01-04 12,2.05,0.229,0.080,146.6,8.80,8.15,--,II,Ⅴ,-,2021-01-06 07:05:01
二江寺,江安河,2021-01-04 12,2.05,0.229,0.080,146.6,8.80,8.15,--,II,Ⅴ,-,2021-01-06 11:05:02
二江寺,江安河,2021-01-04 12,2.05,0.229,0.080,146.6,8.80,8.15,--,II,Ⅴ,-,2021-01-06 15:05:02
二江寺,江安河,2021-01-04 12,2.05,0.229,0.080,146.6,8.80,8.15,--,II,Ⅴ,-,2021-01-06 19:05:02
二江寺,江安河,2021-01-04 12,2.05,0.229,0.080,146.6,8.80,8.15,--,II,Ⅴ,-,2021-01-06 23:05:02
二江寺,江安河,2021-01-04 12,2.05,0.229,0.080,146.6,8.80,8.15,--,II,Ⅴ,-,2021-01-07 03:05:02
二江寺,江安河,2021-01-04 12,2.05,0.229,0.080,146.6,8.80,8.15,--,II,Ⅴ,-,2021-01-07 07:05:01
二江寺,江安河,2021-01-04 12,2.05,0.229,0.080,146.6,8.80,8.15,--,II,Ⅴ,-,2021-01-07 11:05:02
二江寺,江安河,2021-01-04 12,2.05,0.229,0.080,146.6,8.80,8.15,--,II,Ⅴ,-,2021-01-07 15:05:02
二江寺,江安河,2021-01-07 12,1.34,0.210,0.064,60.0,9.82,8.16,--,II,Ⅴ,-,2021-01-07 19:05:02
二江寺,江安河,2021-01-07 12,1.34,0.210,0.064,60.0,9.82,8.16,--,II,Ⅴ,-,2021-01-07 23:05:02
二江寺,江安河,2021-01-07 12,1.34,0.210,0.064,60.0,9.82,8.16,--,II,Ⅴ,-,2021-01-08 03:05:01
二江寺,江安河,2021-01-07 12,1.34,0.210,0.064,60.0,9.82,8.16,--,II,Ⅴ,-,2021-01-08 07:05:02
二江寺,江安河,2021-01-07 12,1.34,0.210,0.064,60.0,9.82,8.16,--,II,Ⅴ,-,2021-01-08 11:05:02
二江寺,江安河,2021-01-07 12,1.34,0.210,0.064,60.0,9.82,8.16,--,II,Ⅴ,-,2021-01-08 15:05:02
